employee_id,first_name,last_name,gender,pronouns,age,birth_date,department,business_unit,job_level,job_title,location,manager_id,base_salary,bonus_eligible,bonus_pct,equity_grant,equity_pct,employment_type,employment_status,hire_date,termination_date,ethnicity,marital_status,education_level,pay_frequency,veteran_status,disability_status,cost_center,fte,exemption_status,high_potential_flag,succession_plan_status,aihr_certified,training_count,last_training_date,promotion_count,last_promotion_date,snapshot_date,tenure_months,performance_rating,current_salary,engagement_score,risk_of_exit_score
185,Drew,Rodriguez,Male,she/her,22,12/30/1998,Product,Tech,3,Manager,"San Francisco, CA",,111184,FALSE,0,FALSE,0,Full-time,Active,12/30/2020,,Hispanic,Married,Bachelor,Monthly,FALSE,FALSE,CC1009,1,Exempt,TRUE,In plan,FALSE,0,,0,,5/31/2023,29,2.25,123176,42.94212772,0.592821786
187,Robin,Wilson,Male,she/her,41,3/30/1979,Engineering,Tech,1,Analyst,"San Francisco, CA",,114029,FALSE,0,TRUE,0.0485,Full-time,Active,3/30/2020,,Black,Single,Bachelor,Monthly,FALSE,FALSE,CC1018,1,Non-exempt,FALSE,Not in plan,FALSE,0,,0,,5/31/2023,38,3.05,130156,53.56417749,0.412909014
188,Drew,Smith,Male,she/her,27,6/30/1992,Sales,Commercial,1,Senior Analyst,"San Francisco, CA",,98917,FALSE,0,TRUE,0.017,Contractor,Active,6/30/2019,,Black,Married,Bachelor,Monthly,FALSE,TRUE,CC1015,1,Non-exempt,FALSE,Not in plan,FALSE,0,,0,,5/31/2023,47,2.65,111444,59.12941327,0.35493063
190,Jamie,Rodriguez,Female,she/her,34,4/30/1986,Finance,Corporate,2,Director,"New York, NY",,95984,FALSE,0,TRUE,0.0231,Contractor,Active,4/30/2020,,White,Married,Bachelor,Monthly,FALSE,FALSE,CC1000,1,Exempt,FALSE,Not in plan,FALSE,2,9/30/2020,0,,5/31/2023,37,3.64,98018,69.51147612,0.308697214
193,Cameron,Garcia,Female,he/him,33,9/30/1986,Engineering,Tech,3,Senior Analyst,Remote,,96131,FALSE,0,TRUE,0.0965,Full-time,Active,9/30/2019,,White,Single,Master,Monthly,FALSE,FALSE,CC1016,1,Exempt,FALSE,Not in plan,FALSE,4,1/30/2020,0,,5/31/2023,44,2.77,108706,57.21926052,0.443805842
194,Cameron,Miller,Male,he/him,45,1/30/1975,Marketing,Commercial,3,Senior Manager,"Seattle, WA",,72459,FALSE,0,TRUE,0.0297,Full-time,Active,1/30/2020,,White,Married,High School,Monthly,FALSE,FALSE,CC1003,0.8,Exempt,FALSE,Not in plan,FALSE,2,9/30/2020,0,,5/31/2023,40,2.05,76498,29.0601294,0.737798053
195,Drew,Jones,Male,he/him,39,3/30/1982,Product,Tech,2,Senior Manager,Remote,,96937,FALSE,0,TRUE,0.0731,Part-time,Terminated,3/30/2021,4/30/2024,Asian,Single,Master,Monthly,FALSE,FALSE,CC1003,1,Exempt,FALSE,Not in plan,FALSE,1,10/30/2021,0,,5/31/2023,26,4.11,101984,76.23931419,0.239256302
196,Taylor,Miller,Male,she/her,32,1/30/1988,HR,Corporate,1,Manager,"San Francisco, CA",,69929,FALSE,0,TRUE,0.0672,Full-time,Terminated,1/30/2020,10/30/2024,Black,Single,Bachelor,Monthly,FALSE,FALSE,CC1002,1,Non-exempt,FALSE,Not in plan,FALSE,0,,0,,5/31/2023,40,2.7,74412,49.70304193,0.570244636
197,Jordan,Rodriguez,Female,he/him,38,6/30/1981,Marketing,Commercial,1,Senior Analyst,"San Francisco, CA",,84347,FALSE,0,TRUE,0.0973,Full-time,Active,6/30/2019,,White,Married,Bachelor,Monthly,FALSE,FALSE,CC1011,1,Non-exempt,FALSE,Not in plan,FALSE,1,10/30/2019,0,,5/31/2023,47,3.66,94578,77.38907181,0.208295446
198,Cameron,Brown,Male,he/him,28,1/30/1992,Sales,Commercial,2,Senior Analyst,"San Francisco, CA",,107392,FALSE,0,TRUE,0.0359,Full-time,Active,1/30/2020,,White,Married,Bachelor,Monthly,FALSE,TRUE,CC1005,1,Exempt,FALSE,Not in plan,FALSE,0,,0,,5/31/2023,40,3.58,118816,67.56351117,0.331974449
199,Morgan,Garcia,Male,he/him,23,9/30/1997,Customer Success,Commercial,3,Senior Manager,Remote,,51548,FALSE,0,TRUE,0.0554,Full-time,Terminated,9/30/2020,3/30/2024,Hispanic,Married,Associate,Monthly,FALSE,FALSE,CC1006,1,Exempt,FALSE,Not in plan,FALSE,1,12/30/2020,0,,5/31/2023,32,1.59,56246,29.52178043,0.682592448
202,Drew,Garcia,Female,she/her,25,11/30/1994,Engineering,Tech,3,Analyst,"New York, NY",,132647,FALSE,0,FALSE,0,Contractor,Active,11/30/2019,,White,Single,Bachelor,Monthly,FALSE,FALSE,CC1015,1,Exempt,FALSE,Not in plan,FALSE,1,9/30/2020,0,,5/31/2023,42,4.31,138890,83.18056418,0.16056238
203,Alex,Rodriguez,Female,she/her,41,12/30/1979,Engineering,Tech,4,Director,"Austin, TX",,115351,FALSE,0,FALSE,0,Full-time,Terminated,12/30/2020,11/30/2024,Asian,Married,Bachelor,Monthly,FALSE,FALSE,CC1018,1,Exempt,FALSE,Not in plan,FALSE,0,,0,,5/31/2023,29,4.59,123649,98.38082314,0
204,Riley,Williams,Male,she/her,26,10/30/1993,Engineering,Tech,2,Analyst,Remote,,99488,TRUE,0.192,TRUE,0.0394,Full-time,Terminated,10/30/2019,2/29/2024,Asian,Married,Bachelor,Monthly,FALSE,FALSE,CC1011,1,Exempt,FALSE,Not in plan,FALSE,1,9/30/2020,0,,5/31/2023,43,2.06,109648,41.92136463,0.579197316
205,Taylor,Wilson,Female,he/him,41,5/30/1978,Engineering,Tech,2,Senior Manager,"Austin, TX",,112780,TRUE,0.154,TRUE,0.0135,Full-time,Terminated,5/30/2019,2/29/2024,Other,Married,Bachelor,Monthly,FALSE,FALSE,CC1015,1,Non-exempt,FALSE,Not in plan,FALSE,1,9/30/2019,1,5/31/2023,5/31/2023,48,3.11,127671,68.32159421,0.32144042
206,Riley,Smith,Male,she/her,28,2/28/1993,Marketing,Commercial,2,VP,Remote,,79723,TRUE,0.074,TRUE,0.084,Full-time,Active,2/28/2021,,Asian,Married,Master,Monthly,FALSE,FALSE,CC1013,1,Exempt,FALSE,Not in plan,FALSE,1,7/28/2021,0,,5/31/2023,27,3.19,86035,57.32561877,0.419641227
207,Jordan,Johnson,Male,they/them,24,1/30/1997,Product,Tech,2,Senior Director,"New York, NY",,109326,FALSE,0,TRUE,0.0212,Contractor,Active,1/30/2021,,White,Married,Associate,Monthly,FALSE,TRUE,CC1019,1,Exempt,FALSE,Not in plan,TRUE,1,9/30/2021,0,,5/31/2023,28,3.4,115815,69.58410907,0.292609814
208,Alex,Brown,Male,he/him,41,4/30/1980,Support,Tech,4,VP,"San Francisco, CA",,54823,FALSE,0,FALSE,0,Full-time,Active,4/30/2021,,White,Single,PhD,Monthly,FALSE,FALSE,CC1012,1,Exempt,FALSE,Not in plan,FALSE,0,,0,,5/31/2023,25,3.18,59523,63.11901469,0.366955809
209,Riley,Davis,Male,he/him,33,4/30/1987,Customer Success,Commercial,1,Director,"Austin, TX",,77635,FALSE,0,TRUE,0.083,Contractor,Terminated,4/30/2020,8/30/2023,Hispanic,Single,PhD,Monthly,FALSE,TRUE,CC1014,1,Non-exempt,FALSE,Not in plan,FALSE,0,,0,,5/31/2023,37,3.58,85261,68.61426997,0.277990762
211,Casey,Smith,Male,she/her,30,4/30/1990,Engineering,Tech,1,Senior Director,"Austin, TX",,115057,FALSE,0,TRUE,0.0877,Full-time,Active,4/30/2020,,White,Married,Bachelor,Monthly,FALSE,FALSE,CC1017,1,Non-exempt,FALSE,Not in plan,FALSE,1,7/30/2020,0,,5/31/2023,37,4.68,128099,94.22556409,0.015917882
212,Jordan,Jones,Female,she/her,30,2/28/1991,Product,Tech,1,Senior Director,"Seattle, WA",,120154,TRUE,0.16,TRUE,0.0144,Full-time,Active,2/28/2021,,Asian,Single,Bachelor,Monthly,FALSE,FALSE,CC1005,0.8,Non-exempt,FALSE,Not in plan,FALSE,1,3/28/2021,0,,5/31/2023,27,3.74,128511,83.76735073,0.186268159
213,Jamie,Rodriguez,Female,she/her,35,1/30/1986,Engineering,Tech,2,Senior Analyst,"New York, NY",,112680,FALSE,0,TRUE,0.0833,Full-time,Active,1/30/2021,,Asian,Divorced,Bachelor,Monthly,FALSE,FALSE,CC1015,1,Exempt,FALSE,Not in plan,FALSE,0,,0,,5/31/2023,28,2.33,123356,45.80939927,0.552332099
214,Alex,Brown,Male,he/him,27,5/30/1992,Sales,Commercial,1,Senior Manager,Remote,,96330,TRUE,0.117,TRUE,0.0745,Full-time,Active,5/30/2019,,Black,Married,Associate,Monthly,FALSE,TRUE,CC1005,1,Non-exempt,FALSE,Not in plan,FALSE,1,9/30/2019,0,,5/31/2023,48,3.5,112886,67.68939338,0.349363878
215,Casey,Wilson,Male,he/him,35,3/30/1986,Operations,Corporate,4,VP,Remote,,72090,FALSE,0,TRUE,0.0649,Contractor,Active,3/30/2021,,Hispanic,Married,Bachelor,Monthly,FALSE,FALSE,CC1004,1,Exempt,FALSE,Not in plan,FALSE,2,2/28/2022,0,,5/31/2023,26,3.82,75393,74.90018453,0.242849847
216,Jamie,Johnson,Female,he/him,30,4/30/1990,Sales,Commercial,2,VP,Remote,,91379,FALSE,0,TRUE,0.0196,Full-time,Active,4/30/2020,,White,Married,Associate,Monthly,FALSE,FALSE,CC1004,0.8,Exempt,FALSE,Not in plan,FALSE,0,,0,,5/31/2023,37,3.19,97301,62.53691761,0.403785928
217,Riley,Miller,Male,he/him,36,11/30/1983,Engineering,Tech,2,Senior Analyst,"New York, NY",,98299,TRUE,0.138,TRUE,0.0572,Full-time,Active,11/30/2019,,Black,Divorced,Bachelor,Monthly,FALSE,FALSE,CC1012,1,Exempt,FALSE,Not in plan,FALSE,0,,0,,5/31/2023,42,1.66,107834,33.6528873,0.72417019
218,Morgan,Davis,Female,they/them,37,11/30/1983,Finance,Corporate,4,Senior Director,"Seattle, WA",,59109,FALSE,0,FALSE,0,Full-time,Active,11/30/2020,,Black,Divorced,High School,Monthly,FALSE,FALSE,CC1006,0.5,Exempt,FALSE,Not in plan,FALSE,2,2/28/2021,0,,5/31/2023,30,2.95,61720,61.24582399,0.357358925
220,Morgan,Smith,Male,he/him,33,9/30/1987,Product,Tech,3,Senior Analyst,"New York, NY",,114078,FALSE,0,FALSE,0,Part-time,Terminated,9/30/2020,2/29/2024,Black,Married,Bachelor,Monthly,FALSE,FALSE,CC1019,1,Exempt,FALSE,Not in plan,FALSE,1,7/30/2021,0,,5/31/2023,32,1.65,118726,34.51524622,0.665437377
221,Riley,Brown,Male,he/him,34,7/30/1986,Product,Tech,1,Senior Manager,"San Francisco, CA",,103115,TRUE,0.2,TRUE,0.0356,Contractor,Active,7/30/2020,,Other,Married,Bachelor,Monthly,FALSE,FALSE,CC1004,0.8,Non-exempt,FALSE,Not in plan,FALSE,1,4/30/2021,0,,5/31/2023,34,2.94,112669,67.74780039,0.32672646
223,Cameron,Brown,Female,he/him,25,2/28/1996,Engineering,Tech,2,Manager,Remote,,128106,FALSE,0,FALSE,0,Contractor,Active,2/28/2021,,Hispanic,Single,PhD,Monthly,FALSE,FALSE,CC1006,1,Exempt,FALSE,Not in plan,FALSE,1,4/28/2021,0,,5/31/2023,27,2.47,137593,50.05271071,0.453933398
225,Morgan,Brown,Female,she/her,40,3/30/1981,Finance,Corporate,3,Senior Director,"New York, NY",,84060,TRUE,0.051,TRUE,0.0717,Full-time,Terminated,3/30/2021,12/30/2023,Hispanic,Married,Bachelor,Monthly,FALSE,FALSE,CC1017,1,Exempt,FALSE,Not in plan,FALSE,1,4/30/2021,0,,5/31/2023,26,1.64,91561,35.57392954,0.66996933
226,Drew,Smith,Female,he/him,30,7/30/1990,Product,Tech,1,Director,"Seattle, WA",,135225,FALSE,0,TRUE,0.0747,Full-time,Terminated,7/30/2020,6/30/2023,Asian,Married,Associate,Monthly,FALSE,FALSE,CC1013,0.5,Non-exempt,FALSE,Not in plan,FALSE,0,,0,,5/31/2023,34,2.75,145784,61.10863275,0.432926854
230,Jamie,Rodriguez,Male,she/her,25,7/30/1995,Sales,Commercial,2,Director,Remote,,86220,TRUE,0.089,FALSE,0,Full-time,Active,7/30/2020,,Asian,Married,Bachelor,Monthly,FALSE,FALSE,CC1006,1,Exempt,FALSE,Not in plan,FALSE,0,,0,,5/31/2023,34,1.75,90857,35.95883628,0.67996934
234,Morgan,Wilson,Male,she/her,42,4/30/1979,Sales,Commercial,1,VP,"Seattle, WA",,99920,TRUE,0.171,FALSE,0,Full-time,Active,4/30/2021,,Other,Single,Associate,Monthly,FALSE,FALSE,CC1013,1,Non-exempt,FALSE,Not in plan,TRUE,0,,0,,5/31/2023,25,3.95,111041,90.6745908,0.0387551
235,Cameron,Rodriguez,Male,he/him,22,3/30/1999,Operations,Corporate,4,Senior Manager,"Austin, TX",,77381,TRUE,0.153,TRUE,0.0789,Full-time,Active,3/30/2021,,Hispanic,Married,Bachelor,Monthly,FALSE,FALSE,CC1018,1,Exempt,FALSE,Not in plan,FALSE,0,,0,,5/31/2023,26,4.16,84570,77.04215285,0.277829589
236,Riley,Williams,Female,she/her,38,2/28/1982,Product,Tech,2,Senior Manager,"Austin, TX",,100831,TRUE,0.113,FALSE,0,Part-time,Active,2/29/2020,,Hispanic,Single,Bachelor,Monthly,FALSE,FALSE,CC1017,1,Exempt,FALSE,Not in plan,FALSE,2,7/29/2020,0,,5/31/2023,39,2.04,110596,37.11668093,0.577536733
239,Morgan,Johnson,Male,he/him,33,12/30/1986,Sales,Commercial,3,Analyst,"Seattle, WA",,77789,TRUE,0.113,TRUE,0.0405,Full-time,Active,12/30/2019,,Black,Married,Associate,Monthly,FALSE,FALSE,CC1006,1,Exempt,FALSE,Not in plan,FALSE,1,1/30/2020,0,,5/31/2023,41,3.81,86020,73.43526379,0.227403796
240,Cameron,Brown,Male,he/him,38,3/30/1982,Marketing,Commercial,1,Senior Analyst,"Austin, TX",,78409,FALSE,0,TRUE,0.0756,Full-time,Active,3/30/2020,,Black,Single,Bachelor,Monthly,FALSE,FALSE,CC1006,1,Non-exempt,FALSE,Not in plan,FALSE,0,,0,,5/31/2023,38,2.1,85090,41.36063651,0.592206139
242,Robin,Jones,Female,ze/zir,33,10/30/1987,Support,Tech,1,VP,"New York, NY",,78648,FALSE,0,TRUE,0.0467,Contractor,Active,10/30/2020,,Hispanic,Single,Associate,Monthly,FALSE,FALSE,CC1010,1,Non-exempt,FALSE,Not in plan,TRUE,2,5/30/2021,0,,5/31/2023,31,1.42,85564,23.41441105,0.762083508
245,Taylor,Garcia,Female,she/her,45,9/30/1974,Customer Success,Commercial,2,Director,"Seattle, WA",,72136,FALSE,0,TRUE,0.0517,Full-time,Active,9/30/2019,,Asian,Single,Bachelor,Monthly,FALSE,FALSE,CC1014,0.5,Exempt,FALSE,Not in plan,FALSE,1,11/30/2019,0,,5/31/2023,44,1.48,78840,32.1763475,0.678439609
246,Jordan,Miller,Female,he/him,42,6/30/1978,Marketing,Commercial,3,Senior Manager,"Seattle, WA",,89957,TRUE,0.105,FALSE,0,Full-time,Active,6/30/2020,,White,Married,Master,Monthly,FALSE,FALSE,CC1007,1,Exempt,FALSE,Not in plan,FALSE,0,,0,,5/31/2023,35,3.07,96761,62.21792785,0.383630188
248,Alex,Jones,Male,he/him,42,4/30/1979,Sales,Commercial,1,VP,"San Francisco, CA",,99166,TRUE,0.193,TRUE,0.052,Full-time,Terminated,4/30/2021,10/30/2023,Hispanic,Married,Bachelor,Monthly,FALSE,FALSE,CC1006,1,Non-exempt,FALSE,Not in plan,FALSE,2,8/30/2021,0,,5/31/2023,25,1.96,103623,25.62410326,0.734200354
249,Jamie,Brown,Female,she/her,45,11/30/1975,Sales,Commercial,5,VP,"Austin, TX",,83429,TRUE,0.135,FALSE,0,Contractor,Active,11/30/2020,,White,Married,Master,Monthly,FALSE,FALSE,CC1011,1,Exempt,FALSE,Not in plan,FALSE,1,7/30/2021,0,,5/31/2023,30,5,87687,89.23181647,0.123568864
250,Alex,Brown,Female,she/her,37,2/28/1983,HR,Corporate,2,VP,"Seattle, WA",,65703,FALSE,0,FALSE,0,Part-time,Active,2/29/2020,,White,Married,High School,Monthly,FALSE,FALSE,CC1005,1,Exempt,FALSE,Not in plan,FALSE,1,10/29/2020,0,,5/31/2023,39,1.62,74378,30.45174336,0.712977081
251,Casey,Smith,Female,ze/zir,33,12/30/1986,Sales,Commercial,2,Senior Analyst,"Austin, TX",,73786,TRUE,0.169,TRUE,0.0964,Full-time,Active,12/30/2019,,White,Single,Bachelor,Monthly,FALSE,FALSE,CC1011,1,Exempt,FALSE,Not in plan,FALSE,0,,0,,5/31/2023,41,3.79,80179,91.92660767,0.074325777
252,Robin,Davis,Female,she/her,33,1/30/1987,Engineering,Tech,1,Senior Director,"San Francisco, CA",,123470,FALSE,0,TRUE,0.0806,Full-time,Terminated,1/30/2020,4/30/2024,Black,Married,Bachelor,Monthly,FALSE,FALSE,CC1005,1,Non-exempt,FALSE,Not in plan,FALSE,0,,0,,5/31/2023,40,2.05,127839,36.50654211,0.700525727
253,Riley,Miller,Male,she/her,34,1/30/1986,Marketing,Commercial,4,Analyst,"San Francisco, CA",,76607,FALSE,0,FALSE,0,Contractor,Active,1/30/2020,,Asian,Single,Master,Monthly,FALSE,FALSE,CC1002,1,Exempt,FALSE,Not in plan,FALSE,3,3/30/2020,0,,5/31/2023,40,2.57,83761,63.05335561,0.391279841
254,Alex,Brown,Female,he/him,43,4/30/1977,Marketing,Commercial,2,Senior Manager,"Austin, TX",,78069,TRUE,0.129,TRUE,0.0633,Full-time,Terminated,4/30/2020,7/30/2023,White,Single,Bachelor,Monthly,FALSE,FALSE,CC1015,0.8,Exempt,FALSE,Not in plan,FALSE,0,,0,,5/31/2023,37,1.89,83534,34.77848669,0.650859235
256,Jordan,Davis,Female,he/him,34,6/30/1986,Support,Tech,3,Senior Manager,Remote,,66504,FALSE,0,FALSE,0,Full-time,Terminated,6/30/2020,12/30/2023,White,Divorced,High School,Monthly,FALSE,FALSE,CC1005,1,Exempt,TRUE,In plan,FALSE,2,1/30/2021,0,,5/31/2023,35,2.87,72198,52.47783078,0.428674375
257,Robin,Smith,Female,she/her,32,8/30/1988,Sales,Commercial,2,Senior Manager,"New York, NY",,79828,TRUE,0.054,TRUE,0.0599,Full-time,Active,8/30/2020,,Black,Married,Bachelor,Monthly,FALSE,FALSE,CC1004,1,Exempt,FALSE,Not in plan,FALSE,1,6/30/2021,0,,5/31/2023,33,1.35,83008,26.03207206,0.764803891
259,Taylor,Smith,Female,he/him,31,2/28/1990,Support,Tech,2,Analyst,"Austin, TX",,61683,FALSE,0,TRUE,0.0568,Full-time,Active,2/28/2021,,Black,Married,Master,Monthly,FALSE,FALSE,CC1012,1,Exempt,FALSE,Not in plan,FALSE,2,10/28/2021,0,,5/31/2023,27,1.71,66793,38.16075949,0.642505052
263,Jordan,Smith,Female,she/her,23,7/30/1997,Marketing,Commercial,3,Analyst,"New York, NY",,72654,TRUE,0.084,TRUE,0.0548,Full-time,Terminated,7/30/2020,1/30/2024,Black,Single,High School,Monthly,FALSE,FALSE,CC1014,1,Exempt,FALSE,Not in plan,FALSE,0,,0,,5/31/2023,34,3.81,78742,69.71025376,0.323387142
266,Taylor,Garcia,Male,he/him,39,1/30/1981,Engineering,Tech,2,Director,"Austin, TX",,99606,FALSE,0,TRUE,0.0887,Contractor,Terminated,1/30/2020,7/30/2023,White,Married,Bachelor,Monthly,FALSE,FALSE,CC1000,1,Exempt,FALSE,Not in plan,FALSE,0,,0,,5/31/2023,40,3.31,105096,71.25168389,0.323320671
267,Alex,Smith,Male,she/her,23,6/30/1996,Marketing,Commercial,3,Analyst,"Seattle, WA",,90957,FALSE,0,TRUE,0.0385,Full-time,Terminated,6/30/2019,11/30/2023,Hispanic,Single,Master,Monthly,FALSE,FALSE,CC1003,1,Exempt,FALSE,Not in plan,FALSE,4,8/30/2019,0,,5/31/2023,47,3.33,96964,61.98768251,0.354181279
268,Jordan,Wilson,Male,they/them,39,3/30/1982,Sales,Commercial,1,Senior Analyst,Remote,,85917,TRUE,0.105,TRUE,0.0243,Contractor,Active,3/30/2021,,White,Single,Associate,Monthly,FALSE,FALSE,CC1018,0.8,Non-exempt,FALSE,Not in plan,FALSE,1,10/30/2021,0,,5/31/2023,26,2.21,95413,48.21012223,0.510346725
270,Robin,Johnson,Male,she/her,42,9/30/1978,Engineering,Tech,4,Senior Manager,"New York, NY",,121398,TRUE,0.126,TRUE,0.0911,Contractor,Active,9/30/2020,,Asian,Married,Master,Monthly,FALSE,TRUE,CC1017,1,Exempt,FALSE,Not in plan,FALSE,0,,0,,5/31/2023,32,1.47,129582,27.28998897,0.739689928
271,Taylor,Miller,Male,she/her,33,2/28/1988,Sales,Commercial,4,Manager,Remote,,100655,TRUE,0.107,TRUE,0.0705,Full-time,Active,2/28/2021,,Hispanic,Married,Master,Monthly,FALSE,FALSE,CC1003,1,Exempt,FALSE,Not in plan,FALSE,0,,0,,5/31/2023,27,2.18,109422,48.65499401,0.494246036
273,Morgan,Smith,Female,she/her,22,1/30/1998,Operations,Corporate,2,VP,"Austin, TX",,75216,FALSE,0,FALSE,0,Part-time,Active,1/30/2020,,Asian,Single,Associate,Monthly,FALSE,FALSE,CC1011,1,Exempt,FALSE,Not in plan,FALSE,1,3/30/2020,0,,5/31/2023,40,3.01,86167,62.06775996,0.400189691
274,Casey,Smith,Female,she/her,30,7/30/1989,Sales,Commercial,2,Senior Director,"San Francisco, CA",,97576,FALSE,0,TRUE,0.0316,Full-time,Terminated,7/30/2019,12/30/2024,White,Married,Bachelor,Monthly,FALSE,FALSE,CC1014,1,Exempt,FALSE,Not in plan,FALSE,1,3/30/2020,0,,5/31/2023,46,2.99,104746,56.50257717,0.456744093
276,Robin,Johnson,Non-binary,he/him,31,9/30/1988,Finance,Corporate,2,Analyst,"San Francisco, CA",,90469,FALSE,0,TRUE,0.0757,Full-time,Active,9/30/2019,,Black,Married,Master,Monthly,FALSE,FALSE,CC1008,1,Exempt,FALSE,Not in plan,FALSE,0,,0,,5/31/2023,44,1.3,95659,25.48786568,0.719707959
277,Drew,Wilson,Male,he/him,30,4/30/1991,Finance,Corporate,2,VP,"San Francisco, CA",,70437,FALSE,0,TRUE,0.0265,Full-time,Active,4/30/2021,,Asian,Married,Associate,Monthly,FALSE,FALSE,CC1000,1,Exempt,FALSE,Not in plan,FALSE,1,6/30/2021,0,,5/31/2023,25,2.88,77460,50.627693,0.469350848
278,Cameron,Garcia,Female,he/him,45,10/30/1974,Marketing,Commercial,1,Senior Analyst,"Austin, TX",,79082,FALSE,0,TRUE,0.0313,Part-time,Active,10/30/2019,,Hispanic,Single,PhD,Monthly,FALSE,FALSE,CC1006,1,Non-exempt,FALSE,Not in plan,FALSE,1,5/30/2020,0,,5/31/2023,43,2.94,91561,66.51093436,0.295573122
279,Jordan,Jones,Female,she/her,38,2/28/1983,Support,Tech,1,Senior Manager,"Seattle, WA",,76482,FALSE,0,TRUE,0.0789,Full-time,Active,2/28/2021,,White,Single,Master,Monthly,FALSE,FALSE,CC1006,0.8,Non-exempt,TRUE,In plan,FALSE,0,,0,,5/31/2023,27,1.41,83629,24.86207586,0.782627999
280,Robin,Wilson,Female,he/him,28,10/30/1992,Support,Tech,3,Senior Director,"Austin, TX",,70621,TRUE,0.096,TRUE,0.0315,Full-time,Terminated,10/30/2020,1/30/2024,White,Married,Bachelor,Monthly,FALSE,FALSE,CC1008,1,Exempt,FALSE,Not in plan,FALSE,2,9/30/2021,0,,5/31/2023,31,4.75,76649,97.28637964,0.050658697
282,Alex,Davis,Female,he/him,32,7/30/1987,Sales,Commercial,3,VP,"San Francisco, CA",,76299,TRUE,0.067,FALSE,0,Full-time,Active,7/30/2019,,Black,Married,Bachelor,Monthly,FALSE,FALSE,CC1015,1,Exempt,FALSE,Not in plan,FALSE,0,,0,,5/31/2023,46,3.17,83433,66.17715167,0.356913394
283,Robin,Smith,Female,she/her,31,12/30/1989,Product,Tech,4,Analyst,"Austin, TX",,101803,FALSE,0,TRUE,0.0605,Full-time,Active,12/30/2020,,White,Single,Master,Monthly,FALSE,FALSE,CC1013,1,Exempt,FALSE,Not in plan,FALSE,1,2/28/2021,0,,5/31/2023,29,2.23,107079,42.07426756,0.538631984
284,Morgan,Miller,Male,she/her,25,5/30/1994,Sales,Commercial,2,Manager,"New York, NY",,91220,FALSE,0,TRUE,0.0597,Full-time,Active,5/30/2019,,Hispanic,Married,Bachelor,Monthly,FALSE,FALSE,CC1005,1,Exempt,FALSE,Not in plan,FALSE,0,,0,,5/31/2023,48,2.57,104155,49.21755136,0.501819794
285,Casey,Wilson,Male,they/them,32,11/30/1987,Sales,Commercial,3,Senior Director,"Austin, TX",,90387,FALSE,0,FALSE,0,Full-time,Active,11/30/2019,,Hispanic,Single,Master,Monthly,FALSE,FALSE,CC1016,0.5,Exempt,FALSE,Not in plan,FALSE,0,,0,,5/31/2023,42,4.48,106994,87.55326278,0.116733031
288,Casey,Brown,Female,he/him,26,6/30/1994,Engineering,Tech,2,Director,"Seattle, WA",,117500,FALSE,0,TRUE,0.0138,Full-time,Active,6/30/2020,,White,Single,Master,Monthly,FALSE,FALSE,CC1000,1,Exempt,FALSE,Not in plan,FALSE,1,3/30/2021,0,,5/31/2023,35,2.72,126096,56.86042617,0.418575604
289,Jordan,Wilson,Female,he/him,27,4/30/1993,Engineering,Tech,2,Senior Manager,"New York, NY",,123119,FALSE,0,TRUE,0.0552,Full-time,Active,4/30/2020,,White,Married,Bachelor,Monthly,FALSE,FALSE,CC1010,1,Exempt,FALSE,Not in plan,FALSE,0,,0,,5/31/2023,37,4.04,137236,81.66167976,0.168024935
290,Morgan,Williams,Male,he/him,26,3/30/1994,Finance,Corporate,1,Senior Director,"Austin, TX",,94088,FALSE,0,TRUE,0.0703,Contractor,Active,3/30/2020,,Hispanic,Married,Bachelor,Monthly,FALSE,FALSE,CC1018,1,Non-exempt,FALSE,Not in plan,FALSE,0,,0,,5/31/2023,38,3,101808,62.57100161,0.328285472
291,Drew,Garcia,Male,he/him,27,5/30/1993,Finance,Corporate,2,Senior Manager,"New York, NY",,88498,FALSE,0,TRUE,0.0358,Full-time,Active,5/30/2020,,Black,Single,High School,Monthly,FALSE,FALSE,CC1000,1,Exempt,FALSE,Not in plan,FALSE,1,6/30/2020,0,,5/31/2023,36,1,99870,16.78142,0.816356037
292,Taylor,Davis,Female,he/him,28,7/30/1991,Marketing,Commercial,2,Manager,"Seattle, WA",,82570,FALSE,0,TRUE,0.0362,Contractor,Terminated,7/30/2019,8/30/2023,Other,Single,PhD,Monthly,FALSE,FALSE,CC1013,0.5,Exempt,FALSE,Not in plan,FALSE,3,12/30/2019,0,,5/31/2023,46,4.25,91699,94.96004574,0.017430114
293,Robin,Smith,Female,she/her,22,11/30/1998,Engineering,Tech,2,VP,"Seattle, WA",,111901,TRUE,0.182,FALSE,0,Contractor,Active,11/30/2020,,White,Divorced,Master,Monthly,FALSE,FALSE,CC1017,1,Exempt,FALSE,Not in plan,FALSE,2,3/30/2021,0,,5/31/2023,30,1.44,118291,34.78699705,0.701089616
294,Morgan,Smith,Male,she/her,38,3/30/1983,Sales,Commercial,3,Analyst,Remote,,80292,FALSE,0,FALSE,0,Full-time,Active,3/30/2021,,Hispanic,Married,Master,Monthly,FALSE,FALSE,CC1009,0.8,Exempt,FALSE,Not in plan,FALSE,4,5/30/2021,0,,5/31/2023,26,2.64,84050,52.38176375,0.437727378
